url,idvscore,reviewer,dateP,Rev,cleaned_reviews,topic
https://www.metacritic.com/movie/charlies-angels-2019,63.0, 'Michael Phillips'," 'Nov 12, 2019'"," 'I wish there were as many big payoffs and clever jokes as there are Bosleys in this movie. But Stewart and company have their fun, and we have a reasonable percentage of theirs.'", i wish there were as many big payoffs and clever jokes as there are bosleys in this movie but stewart and company have their fun and we have a reasonable percentage of theirs,0.0
https://www.metacritic.com/movie/son-of-rambow,75.0, 'Michael Sragow', None," 'For much of its frolicsome, rambling running-time, Son of Rambow is like a guarana-spiked soft drink: It goes down easy and delivers a kick.'", for much of its frolicsome rambling runningtime son of rambow is like a guaranaspiked soft drink it goes down easy and delivers a kick,0.0
https://www.metacritic.com/movie/10000-bc,38.0, 'Liam Lacey', None," 'If you thought 300 was silly, think of 10,000 BC as 33.333 times sillier.'", if you thought 300 was silly think of 10000 bc as 33333 times sillier,0.0
https://www.metacritic.com/movie/i-robot,75.0, 'Mick LaSalle', None," 'Although I, Robot provokes thought, it doesn t exactly deliver thought, despite the occasional Cartesian reference to ghosts in the machine.'", although i robot provokes thought it doesn t exactly deliver thought despite the occasional cartesian reference to ghosts in the machine,0.0
https://www.metacritic.com/movie/iris,50.0, 'Roger Ebert', None," 'Because the film is well-acted and written with intelligence, it might be worth seeing, despite my objections. I suspect my own feelings.'", because the film is wellacted and written with intelligence it might be worth seeing despite my objections i suspect my own feelings,0.0
https://www.metacritic.com/movie/saint-john-of-las-vegas,50.0, 'Roger Ebert', None," 'This movie is all elbows. Nothing fits. It doesn t add up. It has some terrific free-standing scenes, but they need more to lean on.'", this movie is all elbows nothing fits it doesn t add up it has some terrific freestanding scenes but they need more to lean on,0.0
https://www.metacritic.com/movie/horrible-bosses-2,40.0, 'Trevor Johnston'," 'Nov 25, 2014'", 'Another convoluted tale of criminal bumbling.', another convoluted tale of criminal bumbling,0.0
https://www.metacritic.com/movie/2016-obamas-america,30.0, 'Richard Corliss'," 'Aug 27, 2012'"," 'Many of D Souza s charges in his movie are either piffling (Obama returned a bust of Winston Churchill to the British Embassy), wrong (the U.S. is drilling for at least as much oil now as in the George W. Bush) or murky.'", many of d souza s charges in his movie are either piffling obama returned a bust of winston churchill to the british embassy wrong the us is drilling for at least as much oil now as in the george w bush or murky,0.0
https://www.metacritic.com/movie/irresistible,20.0, 'Peter Bradshaw'," 'Jun 22, 2020'"," 'The supposed satirical attitude of Irresistible can t conceal the fact that it s contrived, unfunny and redundant.'", the supposed satirical attitude of irresistible can t conceal the fact that it s contrived unfunny and redundant,0.0
https://www.metacritic.com/movie/are-you-here,30.0, 'David Rooney'," 'Sep 16, 2013'", 'This tonal mess rarely puts a foot right as comedy and makes only marginal improvements when it turns poignant toward the end.', this tonal mess rarely puts a foot right as comedy and makes only marginal improvements when it turns poignant toward the end,0.0
https://www.metacritic.com/movie/lizzie,42.0, 'Kate Erbland', None," 'Repetition grinds Lizzie to a halt, and the film lacks anything resembling energy, cycling through the same beats until something happens only because it has to.'", repetition grinds lizzie to a halt and the film lacks anything resembling energy cycling through the same beats until something happens only because it has to,0.0
https://www.metacritic.com/movie/fracture,60.0, None, None, 'Anyone who can credibly threaten to steal a movie from Anthony Hopkins has seriously got it going on. Fracture may be remembered as the movie that brought Ryan Gosling into the mainstream.', anyone who can credibly threaten to steal a movie from anthony hopkins has seriously got it going on fracture may be remembered as the movie that brought ryan gosling into the mainstream,0.0
https://www.metacritic.com/movie/the-wound,75.0," ""Mike D'Angelo"""," 'Aug 15, 2017'"," 'The Wound excels so long as it hangs back a bit, watching Xolani struggle to project the authority that his role demands, despite being acutely aware of his own vulnerability.'", the wound excels so long as it hangs back a bit watching xolani struggle to project the authority that his role demands despite being acutely aware of his own vulnerability,0.0
https://www.metacritic.com/movie/anatomy-of-hell,60.0, 'Ken Fox', None," 'If you re feeling open-minded and a little adventurous, this chilling exploration of the gender gap from Gallic bad-girl Catherine Breillat is worth a look.'", if you re feeling openminded and a little adventurous this chilling exploration of the gender gap from gallic badgirl catherine breillat is worth a look,0.0
https://www.metacritic.com/movie/the-perks-of-being-a-wallflower,50.0, None," 'Sep 13, 2012'", 'A heartfelt but rather generic coming-of-age dramedy.', a heartfelt but rather generic comingofage dramedy,0.0
https://www.metacritic.com/movie/how-to-deal,63.0, None, None, 'The handful of comic moments will serve up a few good laughs.', the handful of comic moments will serve up a few good laughs,0.0
https://www.metacritic.com/movie/a-tale-of-love-and-darkness,50.0," ""Mike D'Angelo"""," 'Aug 17, 2016'"," 'Portman s emotional connection to the material couldn t be more obvious, yet the film itself is still largely inert.'", portman s emotional connection to the material couldn t be more obvious yet the film itself is still largely inert,0.0
https://www.metacritic.com/movie/food-beware-the-french-organic-revolution,75.0, 'Bob Mondello', None," 'By and large, the tone is gentle, the music French, and the food shot so delectably that you can all but smell the freshly baked bread.'", by and large the tone is gentle the music french and the food shot so delectably that you can all but smell the freshly baked bread,0.0
https://www.metacritic.com/movie/seraphim-falls,75.0, 'Claudia Puig', None," 'A psychological drama with an intriguing ambiguity that challenges the viewer s loyalties and preconceived notions. For the first half of the movie you find yourself on the side of a hunted man. Then as the story unfolds, his pursuer becomes the one you root for.'", a psychological drama with an intriguing ambiguity that challenges the viewer s loyalties and preconceived notions for the first half of the movie you find yourself on the side of a hunted man then as the story unfolds his pursuer becomes the one you root for,0.0
https://www.metacritic.com/movie/sister-helen,70.0, 'Eric Campos', None, 'See the true story of Sister Helen and her band of weary men now.', see the true story of sister helen and her band of weary men now,0.0
https://www.metacritic.com/movie/the-last-duel,70.0, 'Bill Goodykoontz'," 'Oct 11, 2021'"," 'Comer makes Margeurite believably vulnerable and strong, haunting at times. But it s not clear that the film is improved by the competing narratives. Marguerite s version probably would have sufficed.'", comer makes margeurite believably vulnerable and strong haunting at times but it s not clear that the film is improved by the competing narratives marguerite s version probably would have sufficed,0.0
https://www.metacritic.com/movie/the-jungle-book-2016,75.0, 'Ty Burr'," 'Apr 14, 2016'", 'The chief attraction of the film is the ersatz India created by the pixel pushers at special effects houses WETA Digital and the Moving Picture Company.', the chief attraction of the film is the ersatz india created by the pixel pushers at special effects houses weta digital and the moving picture company,0.0
https://www.metacritic.com/movie/london,50.0, 'Maitland McDonagh', None, 'The film delivers lots of high-pitched hysteria but never manages to make its spoiled protagonists interesting.', the film delivers lots of highpitched hysteria but never manages to make its spoiled protagonists interesting,0.0
https://www.metacritic.com/movie/the-class,100.0, 'Joe Morgenstern', None," 'The Class is clearly a microcosm of contemporary France, beset by social and economic tensions. More than that, though, it s a saga of education s struggles in many parts of the modern world. If only the film were pure fiction.'", the class is clearly a microcosm of contemporary france beset by social and economic tensions more than that though it s a saga of education s struggles in many parts of the modern world if only the film were pure fiction,0.0
